group_name,session,feature,scenario,step,line_number,step_duration,timestamp,step_result,step_type
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400421731,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" lodnum ($db_field)",591,1,1675400421734,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign loadNumber ($api_field) to variable api_var_map_lodnum ($api_var_map_name),592,1,1675400421735,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400421736,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" lotnum ($db_field)",591,1,1675400421739,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign lotNumber ($api_field) to variable api_var_map_lotnum ($api_var_map_name),592,0,1675400421740,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400421741,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" mandte ($db_field)",591,0,1675400421746,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign manufacturedDate ($api_field) to variable api_var_map_mandte ($api_var_map_name),592,0,1675400421747,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400421748,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" msgtyp ($db_field)",591,0,1675400421753,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign messageType ($api_field) to variable api_var_map_msgtyp ($api_var_map_name),592,1,1675400421753,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400421754,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" msg_id ($db_field)",591,0,1675400421758,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign messageId ($api_field) to variable api_var_map_msg_id ($api_var_map_name),592,1,1675400421758,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,4,1675400421759,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" oprcod ($db_field)",591,0,1675400421765,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign operationCode ($api_field) to variable api_var_map_oprcod ($api_var_map_name),592,1,1675400421765,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400421771,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" ordlin ($db_field)",591,0,1675400421774,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign orderLine ($api_field) to variable api_var_map_ordlin ($api_var_map_name),592,0,1675400421775,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400421775,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" ordnum ($db_field)",591,0,1675400421780,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign orderNumber ($api_field) to variable api_var_map_ordnum ($api_var_map_name),592,0,1675400421781,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400421782,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" ordsln ($db_field)",591,1,1675400421785,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign orderSubLine ($api_field) to variable api_var_map_ordsln ($api_var_map_name),592,0,1675400421786,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,4,1675400421786,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" ordtyp ($db_field)",591,1,1675400421790,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign orderType ($api_field) to variable api_var_map_ordtyp ($api_var_map_name),592,0,1675400421791,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400421792,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" orgcod ($db_field)",591,0,1675400421797,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign originCode ($api_field) to variable api_var_map_orgcod ($api_var_map_name),592,1,1675400421797,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400421798,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" polcod ($db_field)",591,0,1675400421802,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign policyCode ($api_field) to variable api_var_map_polcod ($api_var_map_name),592,0,1675400421802,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400421803,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" polval ($db_field)",591,0,1675400421807,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign policyValue ($api_field) to variable api_var_map_polval ($api_var_map_name),592,1,1675400421807,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,5,1675400421808,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" polvar ($db_field)",591,1,1675400421814,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign policyVariable ($api_field) to variable api_var_map_polvar ($api_var_map_name),592,1,1675400421815,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400421816,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" po_num ($db_field)",591,1,1675400421819,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign inboundOrderNumber ($api_field) to variable api_var_map_po_num ($api_var_map_name),592,0,1675400421820,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400421821,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" prtadr ($db_field)",591,0,1675400421824,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign printerAddress ($api_field) to variable api_var_map_prtadr ($api_var_map_name),592,1,1675400421825,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,5,1675400421826,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" prtnum ($db_field)",591,0,1675400421831,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign itemNumber ($api_field) to variable api_var_map_prtnum ($api_var_map_name),592,0,1675400421832,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400421833,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" prt_client_id ($db_field)",591,0,1675400421836,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign itemClientId ($api_field) to variable api_var_map_prt_client_id ($api_var_map_name),592,0,1675400421837,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,2,1675400421837,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" reacod ($db_field)",591,1,1675400421840,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign reasonCode ($api_field) to variable api_var_map_reacod ($api_var_map_name),592,0,1675400421842,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,5,1675400421843,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" revlvl ($db_field)",591,0,1675400421850,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign revisionLevel ($api_field) to variable api_var_map_revlvl ($api_var_map_name),592,1,1675400421850,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400421852,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" rftmod ($db_field)",591,0,1675400421855,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign deviceMode ($api_field) to variable api_var_map_rftmod ($api_var_map_name),592,1,1675400421856,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,3,1675400421857,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" ser_num ($db_field)",591,1,1675400421860,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,And I assign serialNumber ($api_field) to variable api_var_map_ser_num ($api_var_map_name),592,0,1675400421862,Pass,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,While I assign values in next row from Data/API/Base/API Field Names.csv ($api_field_mapping_file) to variables,590,4,1675400421864,True,SCENARIO_STEP
,0-Feature,Feature: Verify Environment,Scenario: Perform Load of API Field Mappings,"Then I assign variable ""api_var_map_name"" by combining ""api_var_map_"" srcloc ($db_field)",591,0,1675400421869,Pass,SCENARIO_STEP
